           2          37  -2.77575284E-01   7.18755135E-03
           2          38  -2.89131105E-01   7.22478563E-03
           2          39  -3.00952017E-01   7.26288697E-03
           2          40  -3.13043147E-01   7.30187353E-03
           2          41  -3.25409740E-01   7.34176254E-03
           2          42  -3.38057071E-01   7.38257123E-03
           2          43  -3.50990474E-01   7.42431916E-03
           2          44  -3.64215255E-01   7.46702449E-03
           2          45  -3.77736837E-01   7.51070725E-03
           2          46  -3.91560555E-01   7.55538605E-03
           2          47  -4.05691683E-01   7.60108279E-03
           2          48  -4.20135587E-01   7.64781609E-03
           2          49  -4.34897304E-01   7.69560691E-03
           2          50  -4.49981467E-01   7.74450393E-03
 
           3           1   8.40499205E-05   1.26456227E-02
           3           2  -4.80317650E-03   1.26761915E-02
           3           3  -9.81458277E-03   1.27076572E-02
           3           4  -1.49529427E-02   1.27399713E-02
           3           5  -2.02210825E-02   1.27731534E-02
           3           6  -2.56218854E-02   1.28072221E-02
           3           7  -3.11582889E-02   1.28421960E-02
           3           8  -3.68332900E-02   1.28780939E-02
           3           9  -4.26499508E-02   1.29149361E-02
           3          10  -4.86113876E-02   1.29527431E-02
           3          11  -5.47207817E-02   1.29915345E-02
           3          12  -6.09813668E-02   1.30313309E-02
           3          13  -6.73964694E-02   1.30721554E-02
           3          14  -7.39694536E-02   1.31140286E-02
           3          15  -8.07037503E-02   1.31569728E-02
           3          16  -8.76028761E-02   1.32010113E-02
           3          17  -9.46704075E-02   1.32461675E-02
           3          18  -1.01909995E-01   1.32924635E-02
           3          19  -1.09325334E-01   1.33399246E-02
           3          20  -1.16920225E-01   1.33885732E-02
           3          21  -1.24698520E-01   1.34384353E-02
           3          22  -1.32664144E-01   1.34895369E-02
           3          23  -1.40821099E-01   1.35419015E-02
           3          24  -1.49173453E-01   1.35955587E-02
           3          25  -1.57725364E-01   1.36505319E-02
           3          26  -1.66481033E-01   1.37068471E-02
           3          27  -1.75444752E-01   1.37645360E-02
           3          28  -1.84620887E-01   1.38236219E-02
           3          29  -1.94013879E-01   1.38841355E-02
           3          30  -2.03628242E-01   1.39461048E-02
           3          31  -2.13468552E-01   1.40095595E-02
           3          32  -2.23539472E-01   1.40745295E-02
           3          33  -2.33845696E-01   1.41410446E-02
           3          34  -2.44392037E-01   1.42091373E-02
           3          35  -2.55183369E-01   1.42788384E-02
           3          36  -2.66224623E-01   1.43501796E-02
           3          37  -2.77520776E-01   1.44231943E-02
           3          38  -2.89076895E-01   1.44979162E-02
           3          39  -3.00898105E-01   1.45743778E-02
           3          40  -3.12989563E-01   1.46526154E-02
           3          41  -3.25356454E-01   1.47326635E-02
           3          42  -3.38004112E-01   1.48145575E-02
           3          43  -3.50937814E-01   1.48983374E-02
           3          44  -3.64162952E-01   1.49840387E-02
           3          45  -3.77684891E-01   1.50716994E-02
           3          46  -3.91508996E-01   1.51613597E-02
           3          47  -4.05640543E-01   1.52530624E-02
           3          48  -4.20084924E-01   1.53468456E-02
           3          49  -4.34847176E-01   1.54427504E-02
           3          50  -4.49932103E-01   1.55408653E-02
 
           4           1   1.86367890E-04   1.90313868E-02
           4           2  -4.70097829E-03   1.90774165E-02
           4           3  -9.71254427E-03   1.91247892E-02
           4           4  -1.48510961E-02   1.91734359E-02
           4           5  -2.01194510E-02   1.92233864E-02
           4           6  -2.55204886E-02   1.92746669E-02
           4           7  -3.10571454E-02   1.93273090E-02
           4           8  -3.67324129E-02   1.93813443E-02
           4           9  -4.25493494E-02   1.94367971E-02
           4          10  -4.85110804E-02   1.94937047E-02
           4          11  -5.46207726E-02   1.95520911E-02
           4          12  -6.08816668E-02   1.96119919E-02
           4          13  -6.72970861E-02   1.96734406E-02
           4          14  -7.38703907E-02   1.97364669E-02
           4          15  -8.06050226E-02   1.98011063E-02
           4          16  -8.75044912E-02   1.98673923E-02
           4          17  -9.45723727E-02   1.99353565E-02
           4          18  -1.01812311E-01   2.00050399E-02
           4          19  -1.09228007E-01   2.00764760E-02
           4          20  -1.16823271E-01   2.01497003E-02
           4          21  -1.24601930E-01   2.02247519E-02
           4          22  -1.32567942E-01   2.03016680E-02
           4          23  -1.40725285E-01   2.03804858E-02
           4          24  -1.49078041E-01   2.04612482E-02
           4          25  -1.57630339E-01   2.05439888E-02
           4          26  -1.66386411E-01   2.06287522E-02
           4          27  -1.75350532E-01   2.07155813E-02
           4          28  -1.84527084E-01   2.08045132E-02
           4          29  -1.93920508E-01   2.08955947E-02
           4          30  -2.03535289E-01   2.09888685E-02
           4          31  -2.13376045E-01   2.10843757E-02
           4          32  -2.23447397E-01   2.11821645E-02
           4          33  -2.33754084E-01   2.12822780E-02
           4          34  -2.44300872E-01   2.13847663E-02
           4          35  -2.55092680E-01   2.14896742E-02
           4          36  -2.66134411E-01   2.15970520E-02
           4          37  -2.77431041E-01   2.17069499E-02
           4          38  -2.88987637E-01   2.18194146E-02
           4          39  -3.00809354E-01   2.19344981E-02
           4          40  -3.12901318E-01   2.20522564E-02
           4          41  -3.25268745E-01   2.21727379E-02
           4          42  -3.37916940E-01   2.22959984E-02
           4          43  -3.50851208E-01   2.24220958E-02
           4          44  -3.64076912E-01   2.25510877E-02
           4          45  -3.77599418E-01   2.26830263E-02
           4          46  -3.91424179E-01   2.28179768E-02
           4          47  -4.05556440E-01   2.29560006E-02
           4          48  -4.20001656E-01   2.30971538E-02
           4          49  -4.34764922E-01   2.32414994E-02
           4          50  -4.49851169E-01   2.33891650E-02
 
           5           1   3.30076485E-04   2.54589946E-02
           5           2  -4.55747871E-03   2.55206004E-02
           5           3  -9.56929475E-03   2.55839974E-02
           5           4  -1.47081316E-02   2.56490931E-02
           5           5  -1.99768022E-02   2.57159285E-02
           5           6  -2.53781825E-02   2.57845484E-02
           5           7  -3.09152026E-02   2.58549862E-02
           5           8  -3.65908556E-02   2.59272847E-02
           5           9  -4.24081907E-02   2.60014813E-02
           5          10  -4.83703315E-02   2.60776207E-02
           5          11  -5.44804558E-02   2.61557419E-02
           5          12  -6.07417971E-02   2.62358896E-02
           5          13  -6.71576634E-02   2.63181049E-02
           5          14  -7.37314373E-02   2.64024325E-02
           5          15  -8.04665461E-02   2.64889169E-02
           5          16  -8.73665065E-02   2.65776068E-02
           5          17  -9.44348872E-02   2.66685411E-02
           5          18  -1.01675324E-01   2.67617758E-02
           5          19  -1.09091535E-01   2.68573519E-02
           5          20  -1.16687320E-01   2.69553252E-02
           5          21  -1.24466516E-01   2.70557404E-02
           5          22  -1.32433072E-01   2.71586515E-02
           5          23  -1.40590951E-01   2.72641070E-02
           5          24  -1.48944274E-01   2.73721609E-02
           5          25  -1.57497138E-01   2.74828654E-02
           5          26  -1.66253775E-01   2.75962744E-02
           5          27  -1.75218493E-01   2.77124457E-02
           5          28  -1.84395626E-01   2.78314315E-02
           5          29  -1.93789646E-01   2.79532932E-02
           5          30  -2.03405052E-01   2.80780885E-02
           5          31  -2.13246420E-01   2.82058697E-02
           5          32  -2.23318398E-01   2.83367038E-02
           5          33  -2.33625725E-01   2.84706485E-02
           5          34  -2.44173169E-01   2.86077708E-02
           5          35  -2.54965633E-01   2.87481286E-02
           5          36  -2.66008019E-01   2.88917925E-02
           5          37  -2.77305365E-01   2.90388260E-02
           5          38  -2.88862646E-01   2.91892942E-02
           5          39  -3.00685048E-01   2.93432679E-02
           5          40  -3.12777758E-01   2.95008179E-02
           5          41  -3.25145930E-01   2.96620112E-02
           5          42  -3.37794900E-01   2.98269242E-02
           5          43  -3.50729942E-01   2.99956314E-02
           5          44  -3.63956451E-01   3.01682092E-02
           5          45  -3.77479821E-01   3.03447321E-02
           5          46  -3.91305476E-01   3.05252858E-02
           5          47  -4.05438781E-01   3.07099465E-02
           5          48  -4.19885099E-01   3.08987983E-02
           5          49  -4.34649825E-01   3.10919210E-02
           5          50  -4.49737913E-01   3.12894814E-02
 
           6           1   5.16077153E-04   3.19283417E-02
           6           2  -4.37179487E-03   3.20056379E-02
           6           3  -9.38396901E-03   3.20851728E-02
           6           4  -1.45232007E-02   3.21668386E-02
           6           5  -1.97922997E-02   3.22506838E-02
           6           6  -2.51941364E-02   3.23367640E-02
           6           7  -3.07316389E-02   3.24251279E-02
           6           8  -3.64077985E-02   3.25158201E-02
           6           9  -4.22256626E-02   3.26088965E-02
           6          10  -4.81883474E-02   3.27044055E-02
           6          11  -5.42990342E-02   3.28024030E-02
           6          12  -6.05609566E-02   3.29029374E-02
           6          13  -6.69774190E-02   3.30060683E-02
           6          14  -7.35517964E-02   3.31118479E-02
           6          15  -8.02875385E-02   3.32203321E-02
           6          16  -8.71881321E-02   3.33315842E-02
           6          17  -9.42571610E-02   3.34456563E-02
           6          18  -1.01498261E-01   3.35626081E-02
           6          19  -1.08915150E-01   3.36824954E-02
           6          20  -1.16511621E-01   3.38053927E-02
           6          21  -1.24291509E-01   3.39313485E-02
           6          22  -1.32258758E-01   3.40604372E-02
           6          23  -1.40417367E-01   3.41927186E-02
           6          24  -1.48771405E-01   3.43282558E-02
           6          25  -1.57325014E-01   3.44671197E-02
           6          26  -1.66082412E-01   3.46093774E-02
           6          27  -1.75047860E-01   3.47550958E-02
           6          28  -1.84225768E-01   3.49043496E-02
           6          29  -1.93620592E-01   3.50572057E-02
           6          30  -2.03236774E-01   3.52137387E-02
           6          31  -2.13078961E-01   3.53740230E-02
           6          32  -2.23151743E-01   3.55381332E-02
           6          33  -2.33459905E-01   3.57061476E-02
           6          34  -2.44008213E-01   3.58781442E-02
           6          35  -2.54801542E-01   3.60542014E-02
           6          36  -2.65844792E-01   3.62344012E-02
           6          37  -2.77143002E-01   3.64188291E-02
           6          38  -2.88701206E-01   3.66075672E-02
           6          39  -3.00524533E-01   3.68007012E-02
           6          40  -3.12618166E-01   3.69983166E-02
           6          41  -3.24987322E-01   3.72005068E-02
           6          42  -3.37637275E-01   3.74073610E-02
           6          43  -3.50573361E-01   3.76189724E-02
           6          44  -3.63800913E-01   3.78354378E-02
           6          45  -3.77325386E-01   3.80568579E-02
           6          46  -3.91152203E-01   3.82833295E-02
           6          47  -4.05286759E-01   3.85149494E-02
           6          48  -4.19734538E-01   3.87518331E-02
           6          49  -4.34501082E-01   3.89940664E-02
           6          50  -4.49591579E-01   3.92418774E-02
 
           7           1   7.45274026E-04   3.84393049E-02
           7           2  -4.14303783E-03   3.85324061E-02
           7           3  -9.15569067E-03   3.86282057E-02
           7           4  -1.42954402E-02   3.87265645E-02
           7           5  -1.95650905E-02   3.88275422E-02
           7           6  -2.49675103E-02   3.89312133E-02
           7           7  -3.05056218E-02   3.90376300E-02
           7           8  -3.61824185E-02   3.91468517E-02
           7           9  -4.20009457E-02   3.92589420E-02
           7          10  -4.79643121E-02   3.93739641E-02
           7          11  -5.40756993E-02   3.94919775E-02
           7          12  -6.03383407E-02   3.96130532E-02
           7          13  -6.67555481E-02   3.97372507E-02
           7          14  -7.33306855E-02   3.98646370E-02
           7          15  -8.00671950E-02   3.99952829E-02
           7          16  -8.69685784E-02   4.01292555E-02
           7          17  -9.40384120E-02   4.02666256E-02
           7          18  -1.01280332E-01   4.04074676E-02
           7          19  -1.08698063E-01   4.05518450E-02
           7          20  -1.16295375E-01   4.06998396E-02
           7          21  -1.24076128E-01   4.08515222E-02
           7          22  -1.32044241E-01   4.10069749E-02
           7          23  -1.40203729E-01   4.11662720E-02
           7          24  -1.48558676E-01   4.13294919E-02
           7          25  -1.57113194E-01   4.14967164E-02
           7          26  -1.65871516E-01   4.16680239E-02
           7          27  -1.74837917E-01   4.18435000E-02
           7          28  -1.84016779E-01   4.20232303E-02
           7          29  -1.93412557E-01   4.22073007E-02
           7          30  -2.03029722E-01   4.23958004E-02
           7          31  -2.12872908E-01   4.25888188E-02
           7          32  -2.22946703E-01   4.27864380E-02
           7          33  -2.33255893E-01   4.29887623E-02
           7          34  -2.43805245E-01   4.31958772E-02
           7          35  -2.54599631E-01   4.34078835E-02
           7          36  -2.65643984E-01   4.36248817E-02
           7          37  -2.76943266E-01   4.38469648E-02
           7          38  -2.88502604E-01   4.40742411E-02
           7          39  -3.00327063E-01   4.43068035E-02
           7          40  -3.12421858E-01   4.45447713E-02
           7          41  -3.24792206E-01   4.47882414E-02
           7          42  -3.37443382E-01   4.50373292E-02
           7          43  -3.50380719E-01   4.52921465E-02
           7          44  -3.63609552E-01   4.55528088E-02
           7          45  -3.77135396E-01   4.58194315E-02
           7          46  -3.90963614E-01   4.60921377E-02
           7          47  -4.05099720E-01   4.63710502E-02
           7          48  -4.19549227E-01   4.66562957E-02
           7          49  -4.34317917E-01   4.69479971E-02
           7          50  -4.49411410E-01   4.72464257E-02
 
           8           1   1.01857437E-03   4.49917601E-02
           8           2  -3.87031212E-03   4.51007821E-02
           8           3  -8.88357684E-03   4.52129617E-02
           8           4  -1.40239745E-02   4.53281328E-02
           8           5  -1.92943085E-02   4.54463698E-02
           8           6  -2.46974435E-02   4.55677584E-02
           8           7  -3.02363038E-02   4.56923619E-02
           8           8  -3.59138735E-02   4.58202511E-02
           8           9  -4.17332016E-02   4.59514968E-02
           8          10  -4.76973951E-02   4.60861698E-02
           8          11  -5.38096316E-02   4.62243557E-02
           8          12  -6.00731447E-02   4.63661142E-02
           8          13  -6.64912388E-02   4.65115272E-02
           8          14  -7.30672851E-02   4.66606840E-02
           8          15  -7.98047185E-02   4.68136519E-02
           8          16  -8.67070556E-02   4.69705127E-02
           8          17  -9.37778503E-02   4.71313559E-02
           8          18  -1.01020753E-01   4.72962596E-02
           8          19  -1.08439475E-01   4.74653021E-02
           8          20  -1.16037808E-01   4.76385765E-02
           8          21  -1.23819590E-01   4.78161722E-02
           8          22  -1.31788760E-01   4.79981788E-02
           8          23  -1.39949307E-01   4.81846854E-02
           8          24  -1.48305327E-01   4.83757854E-02
           8          25  -1.56860918E-01   4.85715717E-02
           8          26  -1.65620342E-01   4.87721451E-02
           8          27  -1.74587876E-01   4.89775948E-02
           8          28  -1.83767885E-01   4.91880253E-02
           8          29  -1.93164825E-01   4.94035296E-02
           8          30  -2.02783167E-01   4.96242233E-02
           8          31  -2.12627530E-01   4.98502031E-02
           8          32  -2.22702548E-01   5.00815734E-02
           8          33  -2.33012959E-01   5.03184535E-02
           8          34  -2.43563563E-01   5.05609401E-02
           8          35  -2.54359215E-01   5.08091524E-02
           8          36  -2.65404850E-01   5.10632023E-02
           8          37  -2.76705444E-01   5.13232090E-02
           8          38  -2.88266122E-01   5.15892953E-02
           8          39  -3.00091952E-01   5.18615730E-02
           8          40  -3.12188089E-01   5.21401726E-02
           8          41  -3.24559867E-01   5.24252132E-02
           8          42  -3.37212503E-01   5.27168289E-02
           8          43  -3.50151330E-01   5.30151576E-02
           8          44  -3.63381684E-01   5.33203259E-02
           8          45  -3.76909137E-01   5.36324754E-02
           8          46  -3.90739024E-01   5.39517403E-02
           8          47  -4.04876918E-01   5.42782731E-02
           8          48  -4.19328421E-01   5.46122231E-02
           8          49  -4.34099436E-01   5.49537390E-02
           8          50  -4.49196644E-01   5.53031663E-02
 
           9           1   1.33688756E-03   5.15855565E-02
           9           2  -3.55271832E-03   5.17106168E-02
           9           3  -8.56673717E-03   5.18392958E-02
           9           4  -1.37079256E-02   5.19714020E-02
           9           5  -1.89790856E-02   5.21070324E-02
           9           6  -2.43830811E-02   5.22462726E-02
           9           7  -2.99228299E-02   5.23891971E-02
           9           8  -3.56013179E-02   5.25358915E-02
           9           9  -4.14215922E-02   5.26864342E-02
           9          10  -4.73867618E-02   5.28409109E-02
           9          11  -5.34999967E-02   5.29994071E-02
           9          12  -5.97645305E-02   5.31620085E-02
           9          13  -6.61836639E-02   5.33288047E-02
           9          14  -7.27607831E-02   5.34998812E-02
           9          15  -7.94993043E-02   5.36753424E-02
           9          16  -8.64027441E-02   5.38552627E-02
           9          17  -9.34746712E-02   5.40397428E-02
           9          18  -1.00718722E-01   5.42288870E-02
           9          19  -1.08138613E-01   5.44227771E-02
           9          20  -1.15738124E-01   5.46215214E-02
           9          21  -1.23521104E-01   5.48252203E-02
           9          22  -1.31491497E-01   5.50339781E-02
           9          23  -1.39653295E-01   5.52478954E-02
           9          24  -1.48010567E-01   5.54670766E-02
           9          25  -1.56567439E-01   5.56916371E-02
           9          26  -1.65328145E-01   5.59216775E-02
           9          27  -1.74297005E-01   5.61573170E-02
           9          28  -1.83478326E-01   5.63986674E-02
           9          29  -1.92876622E-01   5.66458404E-02
           9          30  -2.02496335E-01   5.68989590E-02
           9          31  -2.12342069E-01   5.71581423E-02
           9          32  -2.22418502E-01   5.74235059E-02
           9          33  -2.32730344E-01   5.76951839E-02
           9          34  -2.43282393E-01   5.79732955E-02
           9          35  -2.54079521E-01   5.82579710E-02
           9          36  -2.65126675E-01   5.85493445E-02
           9          37  -2.76428789E-01   5.88475466E-02
           9          38  -2.87991017E-01   5.91527149E-02
           9          39  -2.99818426E-01   5.94649911E-02
           9          40  -3.11916173E-01   5.97845130E-02
           9          41  -3.24289590E-01   6.01114258E-02
           9          42  -3.36943924E-01   6.04458749E-02
           9          43  -3.49884450E-01   6.07880205E-02
           9          44  -3.63116622E-01   6.11380078E-02
           9          45  -3.76645923E-01   6.14960007E-02
           9          46  -3.90477717E-01   6.18621595E-02
           9          47  -4.04617608E-01   6.22366443E-02
           9          48  -4.19071257E-01   6.26196414E-02
           9          49  -4.33844566E-01   6.30113110E-02
           9          50  -4.48944359E-01   6.34120665E-02
 
          10           1   1.70112566E-03   5.82205389E-02
          10           2  -3.18935327E-03   5.83617575E-02
          10           3  -8.20427760E-03   5.85070550E-02
          10           4  -1.33464076E-02   5.86562306E-02
          10           5  -1.86185427E-02   5.88093810E-02
          10           6  -2.40235459E-02   5.89666031E-02
          10           7  -2.95643359E-02   5.91279902E-02
          10           8  -3.52438986E-02   5.92936315E-02
          10           9  -4.10652757E-02   5.94636165E-02
          10          10  -4.70315740E-02   5.96380495E-02
          10          11  -5.31459600E-02   5.98170124E-02
          10          12  -5.94116710E-02   6.00006133E-02
          10          13  -6.58320040E-02   6.01889528E-02
          10          14  -7.24103451E-02   6.03821203E-02
          10          15  -7.91501254E-02   6.05802350E-02
          10          16  -8.60548392E-02   6.07833862E-02
          10          17  -9.31280628E-02   6.09916858E-02
          10          18  -1.00373432E-01   6.12052493E-02
          10          19  -1.07794657E-01   6.14241734E-02
          10          20  -1.15395524E-01   6.16485737E-02
          10          21  -1.23179890E-01   6.18785731E-02
          10          22  -1.31151676E-01   6.21142760E-02
          10          23  -1.39314890E-01   6.23558052E-02
          10          24  -1.47673592E-01   6.26032799E-02
          10          25  -1.56231940E-01   6.28568232E-02
          10          26  -1.64994135E-01   6.31165579E-02
          10          27  -1.73964486E-01   6.33826032E-02
          10          28  -1.83147341E-01   6.36551008E-02
          10          29  -1.92547172E-01   6.39341772E-02
          10          30  -2.02168435E-01   6.42199591E-02
          10          31  -2.12015763E-01   6.45125806E-02
          10          32  -2.22093821E-01   6.48121908E-02
          10          33  -2.32407302E-01   6.51189163E-02
          10          34  -2.42961004E-01   6.54329062E-02
          10          35  -2.53759831E-01   6.57543167E-02
          10          36  -2.64808685E-01   6.60832822E-02
          10          37  -2.76112556E-01   6.64199516E-02
          10          38  -2.87676543E-01   6.67644888E-02
          10          39  -2.99505770E-01   6.71170503E-02
          10          40  -3.11605364E-01   6.74777851E-02
          10          41  -3.23980659E-01   6.78468719E-02
          10          42  -3.36636931E-01   6.82244599E-02
          10          43  -3.49579453E-01   6.86107278E-02
          10          44  -3.62813622E-01   6.90058619E-02
          10          45  -3.76345009E-01   6.94100261E-02
          10          46  -3.90178978E-01   6.98234066E-02
          10          47  -4.04321134E-01   7.02461898E-02
          10          48  -4.18777078E-01   7.06785768E-02
          10          49  -4.33552593E-01   7.11207464E-02
          10          50  -4.48653518E-01   7.15731298E-02
 
          11           1   2.11220245E-03   6.48965292E-02
          11           2  -2.77930987E-03   6.50540292E-02
          11           3  -7.79529801E-03   6.52160719E-02
          11           4  -1.29385265E-02   6.53824508E-02
          11           5  -1.82117950E-02   6.55532554E-02
          11           6  -2.36179624E-02   6.57285973E-02
          11           7  -2.91599538E-02   6.59085885E-02
          11           8  -3.48407440E-02   6.60933256E-02
          11           9  -4.06633802E-02   6.62828982E-02
          11          10  -4.66309637E-02   6.64774403E-02
          11          11  -5.27466647E-02   6.66770339E-02
          11          12  -5.90137206E-02   6.68817908E-02
          11          13  -6.54354244E-02   6.70918301E-02
          11          14  -7.20151663E-02   6.73072636E-02
          11          15  -7.87563622E-02   6.75282031E-02
          11          16  -8.56625140E-02   6.77547604E-02
          11          17  -9.27372053E-02   6.79870620E-02
          11          18  -9.99840572E-02   6.82252273E-02
          11          19  -1.07406802E-01   6.84693754E-02
          11          20  -1.15009204E-01   6.87196329E-02
          11          21  -1.22795127E-01   6.89761266E-02
          11          22  -1.30768493E-01   6.92389831E-02
          11          23  -1.38933316E-01   6.95083290E-02
          11          24  -1.47293657E-01   6.97843060E-02
          11          25  -1.55853644E-01   7.00670481E-02
          11          26  -1.64617509E-01   7.03566968E-02
          11          27  -1.73589557E-01   7.06533790E-02
          11          28  -1.82774127E-01   7.09572509E-02
          11          29  -1.92175686E-01   7.12684542E-02
          11          30  -2.01798737E-01   7.15871453E-02
          11          31  -2.11647853E-01   7.19134584E-02
          11          32  -2.21727729E-01   7.22475573E-02
          11          33  -2.32043058E-01   7.25895911E-02
          11          34  -2.42598653E-01   7.29397312E-02
          11          35  -2.53399372E-01   7.32981339E-02
          11          36  -2.64450163E-01   7.36649632E-02
          11          37  -2.75756001E-01   7.40403831E-02
          11          38  -2.87321985E-01   7.44245723E-02
          11          39  -2.99153239E-01   7.48177096E-02
          11          40  -3.11254948E-01   7.52199590E-02
          11          41  -3.23632360E-01   7.56315216E-02
          11          42  -3.36290777E-01   7.60525614E-02
          11          43  -3.49235505E-01   7.64832795E-02
          11          44  -3.62472028E-01   7.69238770E-02
          11          45  -3.76005709E-01   7.73745403E-02
          11          46  -3.89842123E-01   7.78354853E-02
          11          47  -4.03986722E-01   7.83069208E-02
          11          48  -4.18445200E-01   7.87890479E-02
          11          49  -4.33223099E-01   7.92820677E-02
          11          50  -4.48326036E-01   7.97864580E-02
 
          12           1   2.57103375E-03   7.16133374E-02
          12           2  -2.32167868E-03   7.17872456E-02
          12           3  -7.33889639E-03   7.19661787E-02
          12           4  -1.24833873E-02   7.21498802E-02
          12           5  -1.77579504E-02   7.23384768E-02
          12           6  -2.31654476E-02   7.25320950E-02
          12           7  -2.87087969E-02   7.27308318E-02
          12           8  -3.43909785E-02   7.29348063E-02
          12           9  -4.02150378E-02   7.31441379E-02
          12          10  -4.61840741E-02   7.33589306E-02
          12          11  -5.23012653E-02   7.35793188E-02
          12          12  -5.85698374E-02   7.38054067E-02
          12          13  -6.49930835E-02   7.40373135E-02
          12          14  -7.15743899E-02   7.42751881E-02
          12          15  -7.83171728E-02   7.45191276E-02
          12          16  -8.52249488E-02   7.47692809E-02
          12          17  -9.23012719E-02   7.50257671E-02
          12          18  -9.95497927E-02   7.52887204E-02
          12          19  -1.06974229E-01   7.55582824E-02
          12          20  -1.14578351E-01   7.58345872E-02
          12          21  -1.22366019E-01   7.61177763E-02
          12          22  -1.30341157E-01   7.64079839E-02
          12          23  -1.38507769E-01   7.67053664E-02
          12          24  -1.46869928E-01   7.70100579E-02
          12          25  -1.55431762E-01   7.73222223E-02
          12          26  -1.64197475E-01   7.76420087E-02
          12          27  -1.73171416E-01   7.79695585E-02
          12          28  -1.82357907E-01   7.83050433E-02
          12          29  -1.91761419E-01   7.86486194E-02
          12          30  -2.01386437E-01   7.90004581E-02
          12          31  -2.11237565E-01   7.93607086E-02
          12          32  -2.21319467E-01   7.97295496E-02
